class_id,service_name,availability,exec_time,throughput
51,сервіс_51_20,0.94,0.25,89
52,сервіс_52_1,0.86,0.21,84
52,сервіс_52_2,0.99,0.24,71
52,сервіс_52_3,0.89,0.15,74
52,сервіс_52_4,0.96,0.48,69
52,сервіс_52_5,0.95,0.18,50
52,сервіс_52_6,0.97,0.16,94
52,сервіс_52_7,0.88,0.36,66
52,сервіс_52_8,0.99,0.31,96
52,сервіс_52_9,0.96,0.28,73
52,сервіс_52_10,0.96,0.12,54
52,сервіс_52_11,0.97,0.39,95
52,сервіс_52_12,0.93,0.29,82
52,сервіс_52_13,0.88,0.21,88
52,сервіс_52_14,0.88,0.18,78
52,сервіс_52_15,0.88,0.36,80
52,сервіс_52_16,0.96,0.34,95
52,сервіс_52_17,0.98,0.49,92
52,сервіс_52_18,0.96,0.15,72
52,сервіс_52_19,0.9,0.45,81
52,сервіс_52_20,0.86,0.12,64
52,сервіс_52_21,0.92,0.4,97
52,сервіс_52_22,0.86,0.12,96
52,сервіс_52_23,0.86,0.32,72
53,сервіс_53_1,0.95,0.25,80
53,сервіс_53_2,0.92,0.35,62
53,сервіс_53_3,0.93,0.15,58
53,сервіс_53_4,0.96,0.22,52
53,сервіс_53_5,0.96,0.11,91
53,сервіс_53_6,0.89,0.24,81
53,сервіс_53_7,0.86,0.13,57
53,сервіс_53_8,0.87,0.46,63
53,сервіс_53_9,0.93,0.4,93
53,сервіс_53_10,0.89,0.35,51
53,сервіс_53_11,0.97,0.29,72
53,сервіс_53_12,0.93,0.43,92
53,сервіс_53_13,0.97,0.47,82
53,сервіс_53_14,0.96,0.29,96
53,сервіс_53_15,0.95,0.45,50
53,сервіс_53_16,0.93,0.19,73
53,сервіс_53_17,0.98,0.34,80
53,сервіс_53_18,0.93,0.11,72
53,сервіс_53_19,0.98,0.38,93
53,сервіс_53_20,0.96,0.37,93
53,сервіс_53_21,0.95,0.43,73
53,сервіс_53_22,0.99,0.41,71
53,сервіс_53_23,0.96,0.13,86
53,сервіс_53_24,0.86,0.45,79
53,сервіс_53_25,0.95,0.49,94
53,сервіс_53_26,0.87,0.23,71
53,сервіс_53_27,0.87,0.42,58
53,сервіс_53_28,0.98,0.14,70
53,сервіс_53_29,0.92,0.28,68
53,сервіс_53_30,0.94,0.12,87
53,сервіс_53_31,0.87,0.43,76
53,сервіс_53_32,0.96,0.22,73
53,сервіс_53_33,0.86,0.45,89
53,сервіс_53_34,0.95,0.3,95
53,сервіс_53_35,0.97,0.49,66
53,сервіс_53_36,0.96,0.3,95
53,сервіс_53_37,0.99,0.4,71
53,сервіс_53_38,0.97,0.37,50
53,сервіс_53_39,0.98,0.49,51
53,сервіс_53_40,0.92,0.35,54
53,сервіс_53_41,0.88,0.36,50
53,сервіс_53_42,0.86,0.14,52
53,сервіс_53_43,0.97,0.35,93
53,сервіс_53_44,0.87,0.3,88
53,сервіс_53_45,0.88,0.44,73
53,сервіс_53_46,0.95,0.23,81
53,сервіс_53_47,0.94,0.2,93
53,сервіс_53_48,0.95,0.25,64
53,сервіс_53_49,0.92,0.28,78
53,сервіс_53_50,0.92,0.43,77
53,сервіс_53_51,0.95,0.22,91
53,сервіс_53_52,0.9,0.18,58
53,сервіс_53_53,0.86,0.13,85
53,сервіс_53_54,0.96,0.41,86
53,сервіс_53_55,0.93,0.34,89
53,сервіс_53_56,0.9,0.31,97
53,сервіс_53_57,0.98,0.32,89
53,сервіс_53_58,0.98,0.26,93
53,сервіс_53_59,0.88,0.13,97
53,сервіс_53_60,0.96,0.43,73
53,сервіс_53_61,0.95,0.33,62
53,сервіс_53_62,0.93,0.27,92
53,сервіс_53_63,0.86,0.15,51
53,сервіс_53_64,0.93,0.28,64
53,сервіс_53_65,0.98,0.17,69
53,сервіс_53_66,0.86,0.16,70
53,сервіс_53_67,0.92,0.43,81
53,сервіс_53_68,0.87,0.4,56
53,сервіс_53_69,0.88,0.36,94
53,сервіс_53_70,0.88,0.19,92
53,сервіс_53_71,0.9,0.19,69
53,сервіс_53_72,0.88,0.47,51
53,сервіс_53_73,0.99,0.42,90
53,сервіс_53_74,0.9,0.21,85
53,сервіс_53_75,0.94,0.4,75
53,сервіс_53_76,0.88,0.14,92
53,сервіс_53_77,0.89,0.15,74
53,сервіс_53_78,0.91,0.32,69
53,сервіс_53_79,0.98,0.11,64
53,сервіс_53_80,0.96,0.15,72
53,сервіс_53_81,0.86,0.39,96
53,сервіс_53_82,0.92,0.25,51
53,сервіс_53_83,0.87,0.43,73
53,сервіс_53_84,0.87,0.33,82
53,сервіс_53_85,0.95,0.4,63
53,сервіс_53_86,0.93,0.16,68
53,сервіс_53_87,0.99,0.42,64
53,сервіс_53_88,0.85,0.22,65
53,сервіс_53_89,0.85,0.24,69
54,сервіс_54_1,0.91,0.38,64
55,сервіс_55_1,0.86,0.18,83
55,сервіс_55_2,0.86,0.15,54
55,сервіс_55_3,0.87,0.22,57
55,сервіс_55_4,0.91,0.49,62
55,сервіс_55_5,0.94,0.37,67
55,сервіс_55_6,0.88,0.47,81
55,сервіс_55_7,0.96,0.15,69
55,сервіс_55_8,0.87,0.19,64
55,сервіс_55_9,0.9,0.26,72
55,сервіс_55_10,0.91,0.36,69
55,сервіс_55_11,0.94,0.3,97
55,сервіс_55_12,0.93,0.49,62
55,сервіс_55_13,0.99,0.5,50
55,сервіс_55_14,0.88,0.31,92
55,сервіс_55_15,0.95,0.47,85
55,сервіс_55_16,0.93,0.39,69
55,сервіс_55_17,0.88,0.44,54
55,сервіс_55_18,0.97,0.13,96
55,сервіс_55_19,0.96,0.18,60
55,сервіс_55_20,0.99,0.12,65
55,сервіс_55_21,0.95,0.12,65
55,сервіс_55_22,0.92,0.34,66
55,сервіс_55_23,0.85,0.21,76
55,сервіс_55_24,0.89,0.5,62
55,сервіс_55_25,0.98,0.38,86
55,сервіс_55_26,0.93,0.3,83
55,сервіс_55_27,0.93,0.23,53
55,сервіс_55_28,0.86,0.48,85
55,сервіс_55_29,0.86,0.34,94
55,сервіс_55_30,0.91,0.2,74
55,сервіс_55_31,0.9,0.5,72
55,сервіс_55_32,0.88,0.22,99
55,сервіс_55_33,0.92,0.26,61
55,сервіс_55_34,0.87,0.41,79
55,сервіс_55_35,0.92,0.44,98
55,сервіс_55_36,0.9,0.28,92
55,сервіс_55_37,0.92,0.17,53
55,сервіс_55_38,0.96,0.31,86
56,сервіс_56_1,0.85,0.27,55
56,сервіс_56_2,0.87,0.48,75
56,сервіс_56_3,0.9,0.37,59
56,сервіс_56_4,0.92,0.35,82
56,сервіс_56_5,0.87,0.33,71
56,сервіс_56_6,0.94,0.46,50
56,сервіс_56_7,0.95,0.29,100
56,сервіс_56_8,0.96,0.41,66
56,сервіс_56_9,0.94,0.22,95
56,сервіс_56_10,0.98,0.27,88
56,сервіс_56_11,0.93,0.27,51
56,сервіс_56_12,0.87,0.31,54
56,сервіс_56_13,0.86,0.27,75
56,сервіс_56_14,0.98,0.34,89
56,сервіс_56_15,0.98,0.15,61
56,сервіс_56_16,0.9,0.32,73
56,сервіс_56_17,0.98,0.23,59
56,сервіс_56_18,0.88,0.46,98
56,сервіс_56_19,0.93,0.4,54
56,сервіс_56_20,0.91,0.2,83
56,сервіс_56_21,0.89,0.27,75
56,сервіс_56_22,0.87,0.19,74
56,сервіс_56_23,0.9,0.34,94
56,сервіс_56_24,0.88,0.46,71
56,сервіс_56_25,0.9,0.33,60
56,сервіс_56_26,0.91,0.23,74
56,сервіс_56_27,0.98,0.1,67
56,сервіс_56_28,0.97,0.48,86
56,сервіс_56_29,0.88,0.32,78
56,сервіс_56_30,0.95,0.12,78
56,сервіс_56_31,0.9,0.14,71
56,сервіс_56_32,0.86,0.34,56
56,сервіс_56_33,0.89,0.25,96
56,сервіс_56_34,0.89,0.26,73
56,сервіс_56_35,0.98,0.46,52
56,сервіс_56_36,0.97,0.16,86
56,сервіс_56_37,0.97,0.26,61
56,сервіс_56_38,0.95,0.24,96
56,сервіс_56_39,0.87,0.2,100
56,сервіс_56_40,0.9,0.44,67
56,сервіс_56_41,0.9,0.39,75
56,сервіс_56_42,0.99,0.35,90
56,сервіс_56_43,0.91,0.32,54
56,сервіс_56_44,0.99,0.13,90
56,сервіс_56_45,0.95,0.37,77
56,сервіс_56_46,0.98,0.23,97
56,сервіс_56_47,0.86,0.2,98
56,сервіс_56_48,0.96,0.37,61
56,сервіс_56_49,0.98,0.26,67
56,сервіс_56_50,0.96,0.31,96
56,сервіс_56_51,0.93,0.29,96
56,сервіс_56_52,0.91,0.29,86
56,сервіс_56_53,0.9,0.39,91
56,сервіс_56_54,0.95,0.4,63
56,сервіс_56_55,0.89,0.27,79
56,сервіс_56_56,0.95,0.34,81
56,сервіс_56_57,0.94,0.43,84
56,сервіс_56_58,0.98,0.43,81
56,сервіс_56_59,0.93,0.49,96
56,сервіс_56_60,0.88,0.15,84
56,сервіс_56_61,0.98,0.47,88
56,сервіс_56_62,0.85,0.13,67
56,сервіс_56_63,0.99,0.21,66
56,сервіс_56_64,0.86,0.39,91
56,сервіс_56_65,0.96,0.5,98
56,сервіс_56_66,0.97,0.32,79
56,сервіс_56_67,0.89,0.14,80
56,сервіс_56_68,0.86,0.49,83
56,сервіс_56_69,0.94,0.23,87
56,сервіс_56_70,0.88,0.43,70
56,сервіс_56_71,0.89,0.32,95
56,сервіс_56_72,0.91,0.33,54
56,сервіс_56_73,0.88,0.18,65
56,сервіс_56_74,0.88,0.3,91
56,сервіс_56_75,0.93,0.42,55
56,сервіс_56_76,0.95,0.38,74
56,сервіс_56_77,0.86,0.28,52
56,сервіс_56_78,0.93,0.24,68
56,сервіс_56_79,0.88,0.2,85
56,сервіс_56_80,0.9,0.33,87
56,сервіс_56_81,0.98,0.29,81
56,сервіс_56_82,0.95,0.16,89
56,сервіс_56_83,0.98,0.27,95
56,сервіс_56_84,0.87,0.31,68
56,сервіс_56_85,0.87,0.25,83
56,сервіс_56_86,0.99,0.27,86
56,сервіс_56_87,0.86,0.44,100
56,сервіс_56_88,0.96,0.36,95
56,сервіс_56_89,0.97,0.47,65
56,сервіс_56_90,0.93,0.44,95
56,сервіс_56_91,0.9,0.16,79
56,сервіс_56_92,0.86,0.28,98
56,сервіс_56_93,0.9,0.28,73
56,сервіс_56_94,0.95,0.22,66
56,сервіс_56_95,0.98,0.37,75
56,сервіс_56_96,0.99,0.44,84
56,сервіс_56_97,0.96,0.43,73
56,сервіс_56_98,0.88,0.4,79
56,сервіс_56_99,0.98,0.19,90
56,сервіс_56_100,0.95,0.24,100
57,сервіс_57_1,0.88,0.23,69
57,сервіс_57_2,0.87,0.23,86
57,сервіс_57_3,0.94,0.36,61
57,сервіс_57_4,0.85,0.17,74
57,сервіс_57_5,0.96,0.34,89
57,сервіс_57_6,0.9,0.46,50
58,сервіс_58_1,0.89,0.21,85
58,сервіс_58_2,0.94,0.43,81
58,сервіс_58_3,0.99,0.27,64
58,сервіс_58_4,0.93,0.2,66
58,сервіс_58_5,0.92,0.14,100
58,сервіс_58_6,0.92,0.17,70
58,сервіс_58_7,0.9,0.17,58
58,сервіс_58_8,0.89,0.33,59
58,сервіс_58_9,0.94,0.11,78
58,сервіс_58_10,0.85,0.15,66
58,сервіс_58_11,0.85,0.38,65
58,сервіс_58_12,0.9,0.22,89
58,сервіс_58_13,0.93,0.22,89
58,сервіс_58_14,0.93,0.14,51
58,сервіс_58_15,0.87,0.14,78
58,сервіс_58_16,0.87,0.17,82
58,сервіс_58_17,0.86,0.35,90
58,сервіс_58_18,0.97,0.31,65
58,сервіс_58_19,0.95,0.13,66
58,сервіс_58_20,0.85,0.36,87
59,сервіс_59_1,0.97,0.31,95
59,сервіс_59_2,0.89,0.34,84
59,сервіс_59_3,0.97,0.17,89
59,сервіс_59_4,0.98,0.25,67
59,сервіс_59_5,0.9,0.47,79
59,сервіс_59_6,0.91,0.47,94
59,сервіс_59_7,0.97,0.48,72
59,сервіс_59_8,0.85,0.13,74
59,сервіс_59_9,0.98,0.41,85
59,сервіс_59_10,0.92,0.41,72
59,сервіс_59_11,0.89,0.49,57
59,сервіс_59_12,0.89,0.29,61
59,сервіс_59_13,0.95,0.23,71
59,сервіс_59_14,0.95,0.4,67
59,сервіс_59_15,0.92,0.35,76
59,сервіс_59_16,0.87,0.37,99
59,сервіс_59_17,0.86,0.47,87
59,сервіс_59_18,0.95,0.48,70
59,сервіс_59_19,0.87,0.16,61
59,сервіс_59_20,0.86,0.26,84
59,сервіс_59_21,0.96,0.33,84
59,сервіс_59_22,0.88,0.18,61
59,сервіс_59_23,0.94,0.23,86
59,сервіс_59_24,0.88,0.38,89
59,сервіс_59_25,0.97,0.32,66
59,сервіс_59_26,0.97,0.46,66
59,сервіс_59_27,0.95,0.13,74
59,сервіс_59_28,0.88,0.49,81
59,сервіс_59_29,0.98,0.31,77
59,сервіс_59_30,0.92,0.24,99
59,сервіс_59_31,0.85,0.21,86
59,сервіс_59_32,0.89,0.47,59
59,сервіс_59_33,0.9,0.49,98
59,сервіс_59_34,0.92,0.19,94
59,сервіс_59_35,0.94,0.35,54
59,сервіс_59_36,0.96,0.1,50
59,сервіс_59_37,0.86,0.24,64
59,сервіс_59_38,0.92,0.14,72
59,сервіс_59_39,0.96,0.11,51
59,сервіс_59_40,0.93,0.34,85
59,сервіс_59_41,0.94,0.34,75
59,сервіс_59_42,0.85,0.31,88
59,сервіс_59_43,0.98,0.17,80
60,сервіс_60_1,0.89,0.49,73
60,сервіс_60_2,0.98,0.15,97
60,сервіс_60_3,0.89,0.34,72
60,сервіс_60_4,0.99,0.49,73
60,сервіс_60_5,0.98,0.33,71
60,сервіс_60_6,0.9,0.35,55
60,сервіс_60_7,0.89,0.29,82
60,сервіс_60_8,0.97,0.15,57
60,сервіс_60_9,0.96,0.21,59
60,сервіс_60_10,0.89,0.11,67
60,сервіс_60_11,0.97,0.35,97
60,сервіс_60_12,0.86,0.32,88
60,сервіс_60_13,0.87,0.14,61
60,сервіс_60_14,0.91,0.39,81
60,сервіс_60_15,0.93,0.14,59
60,сервіс_60_16,0.86,0.31,79
60,сервіс_60_17,0.92,0.47,72
60,сервіс_60_18,0.9,0.34,83
60,сервіс_60_19,0.95,0.21,96
60,сервіс_60_20,0.89,0.45,80
60,сервіс_60_21,0.9,0.22,65
60,сервіс_60_22,0.92,0.36,63
60,сервіс_60_23,0.94,0.19,50
60,сервіс_60_24,0.94,0.11,92
60,сервіс_60_25,0.87,0.45,71
60,сервіс_60_26,0.89,0.4,94
60,сервіс_60_27,0.94,0.16,53
60,сервіс_60_28,0.97,0.39,90
60,сервіс_60_29,0.94,0.11,73
60,сервіс_60_30,0.97,0.44,84
60,сервіс_60_31,0.94,0.45,79
60,сервіс_60_32,0.93,0.11,51
60,сервіс_60_33,0.92,0.46,51
60,сервіс_60_34,0.94,0.25,91
60,сервіс_60_35,0.91,0.45,76
60,сервіс_60_36,0.88,0.45,70
60,сервіс_60_37,0.88,0.15,62
60,сервіс_60_38,0.96,0.26,64
60,сервіс_60_39,0.89,0.24,55
60,сервіс_60_40,0.93,0.25,66
60,сервіс_60_41,0.85,0.16,95
60,сервіс_60_42,0.92,0.15,73
60,сервіс_60_43,0.94,0.44,83
60,сервіс_60_44,0.96,0.13,73
60,сервіс_60_45,0.89,0.27,69
60,сервіс_60_46,0.86,0.17,51
60,сервіс_60_47,0.96,0.19,85
60,сервіс_60_48,0.98,0.18,70
60,сервіс_60_49,0.99,0.39,69
60,сервіс_60_50,0.96,0.13,92
60,сервіс_60_51,0.88,0.43,87
60,сервіс_60_52,0.96,0.39,66
61,сервіс_61_1,0.85,0.21,55
61,сервіс_61_2,0.96,0.4,83
61,сервіс_61_3,0.92,0.2,64
61,сервіс_61_4,0.91,0.3,72
61,сервіс_61_5,0.98,0.36,88
61,сервіс_61_6,0.92,0.11,77
61,сервіс_61_7,0.93,0.18,93
61,сервіс_61_8,0.88,0.2,58
61,сервіс_61_9,0.91,0.36,99
61,сервіс_61_10,0.86,0.46,76
61,сервіс_61_11,0.86,0.26,91
61,сервіс_61_12,0.98,0.11,96
61,сервіс_61_13,0.86,0.19,51
61,сервіс_61_14,0.98,0.42,95
61,сервіс_61_15,0.85,0.24,68
61,сервіс_61_16,0.89,0.33,61
61,сервіс_61_17,0.86,0.42,95
61,сервіс_61_18,0.95,0.33,64
61,сервіс_61_19,0.88,0.32,61
61,сервіс_61_20,0.94,0.5,92
61,сервіс_61_21,0.89,0.38,86
61,сервіс_61_22,0.95,0.32,54
61,сервіс_61_23,0.98,0.23,56
61,сервіс_61_24,0.87,0.18,65
61,сервіс_61_25,0.91,0.12,77
61,сервіс_61_26,0.96,0.16,73
61,сервіс_61_27,0.9,0.5,91
61,сервіс_61_28,0.96,0.2,89
61,сервіс_61_29,0.98,0.19,78
61,сервіс_61_30,0.87,0.41,86
61,сервіс_61_31,0.93,0.23,69
61,сервіс_61_32,0.86,0.22,62
61,сервіс_61_33,0.91,0.18,83
61,сервіс_61_34,0.85,0.43,82
61,сервіс_61_35,0.95,0.22,91
61,сервіс_61_36,0.89,0.27,72
61,сервіс_61_37,0.96,0.13,64
61,сервіс_61_38,0.93,0.38,55
61,сервіс_61_39,0.96,0.26,89
61,сервіс_61_40,0.94,0.29,87
61,сервіс_61_41,0.99,0.45,71
61,сервіс_61_42,0.88,0.17,69
61,сервіс_61_43,0.95,0.25,99
61,сервіс_61_44,0.93,0.1,86
61,сервіс_61_45,0.92,0.12,98
61,сервіс_61_46,0.96,0.25,76
61,сервіс_61_47,0.96,0.17,78
61,сервіс_61_48,0.87,0.25,76
61,сервіс_61_49,0.93,0.38,60
61,сервіс_61_50,0.99,0.21,69
61,сервіс_61_51,0.88,0.23,55
61,сервіс_61_52,0.95,0.28,95
61,сервіс_61_53,0.89,0.21,71
61,сервіс_61_54,0.93,0.31,58
61,сервіс_61_55,0.96,0.49,90
61,сервіс_61_56,0.97,0.46,93
61,сервіс_61_57,0.86,0.31,64
61,сервіс_61_58,0.95,0.11,66
61,сервіс_61_59,0.89,0.22,100
61,сервіс_61_60,0.94,0.16,62
61,сервіс_61_61,0.87,0.41,91
61,сервіс_61_62,0.99,0.37,75
61,сервіс_61_63,0.88,0.4,97
61,сервіс_61_64,0.91,0.31,54
61,сервіс_61_65,0.94,0.45,64
61,сервіс_61_66,0.94,0.12,68
61,сервіс_61_67,0.9,0.2,62
62,сервіс_62_1,0.92,0.13,67
62,сервіс_62_2,0.89,0.17,51
62,сервіс_62_3,0.89,0.11,78
62,сервіс_62_4,0.89,0.27,63
62,сервіс_62_5,0.96,0.31,81
62,сервіс_62_6,0.96,0.33,73
62,сервіс_62_7,0.9,0.14,50
62,сервіс_62_8,0.9,0.47,86
62,сервіс_62_9,0.94,0.29,67
62,сервіс_62_10,0.93,0.11,78
62,сервіс_62_11,0.92,0.21,67
62,сервіс_62_12,0.9,0.17,71
62,сервіс_62_13,0.89,0.23,76
62,сервіс_62_14,0.94,0.31,52
62,сервіс_62_15,0.9,0.32,85
62,сервіс_62_16,0.88,0.12,54
62,сервіс_62_17,0.85,0.3,91
62,сервіс_62_18,0.89,0.23,60
62,сервіс_62_19,0.97,0.18,82
62,сервіс_62_20,0.88,0.45,52
62,сервіс_62_21,0.91,0.21,88
62,сервіс_62_22,0.98,0.12,93
62,сервіс_62_23,0.88,0.37,79
62,сервіс_62_24,0.87,0.47,63
62,сервіс_62_25,0.96,0.35,67
62,сервіс_62_26,0.86,0.36,88
62,сервіс_62_27,0.94,0.39,82
62,сервіс_62_28,0.91,0.27,100
62,сервіс_62_29,0.88,0.36,94
62,сервіс_62_30,0.86,0.38,84
62,сервіс_62_31,0.9,0.25,95
62,сервіс_62_32,0.91,0.31,60
62,сервіс_62_33,0.9,0.14,54
62,сервіс_62_34,0.94,0.25,69
62,сервіс_62_35,0.85,0.39,97
62,сервіс_62_36,0.98,0.33,60
62,сервіс_62_37,0.91,0.11,97
62,сервіс_62_38,0.96,0.44,74
62,сервіс_62_39,0.88,0.36,53
62,сервіс_62_40,0.89,0.27,86
62,сервіс_62_41,0.87,0.21,90
62,сервіс_62_42,0.93,0.45,65
62,сервіс_62_43,0.86,0.33,67
62,сервіс_62_44,0.87,0.24,100
62,сервіс_62_45,0.92,0.17,76
62,сервіс_62_46,0.92,0.31,85
62,сервіс_62_47,0.86,0.43,98
62,сервіс_62_48,0.9,0.4,62
62,сервіс_62_49,0.92,0.29,72
62,сервіс_62_50,0.88,0.29,59
62,сервіс_62_51,0.93,0.41,77
62,сервіс_62_52,0.88,0.11,97
62,сервіс_62_53,0.88,0.24,84
62,сервіс_62_54,0.91,0.22,52
62,сервіс_62_55,0.91,0.39,74
62,сервіс_62_56,0.93,0.33,56
62,сервіс_62_57,0.95,0.5,74
62,сервіс_62_58,0.96,0.37,58
62,сервіс_62_59,0.99,0.48,62
62,сервіс_62_60,0.89,0.16,71
62,сервіс_62_61,0.93,0.36,100
62,сервіс_62_62,0.94,0.48,92
62,сервіс_62_63,0.98,0.3,77
62,сервіс_62_64,0.91,0.3,77
62,сервіс_62_65,0.93,0.34,55
62,сервіс_62_66,0.88,0.21,88
62,сервіс_62_67,0.85,0.16,67
63,сервіс_63_1,0.98,0.16,59
63,сервіс_63_2,0.92,0.25,97
63,сервіс_63_3,0.87,0.41,72
63,сервіс_63_4,0.93,0.13,86
63,сервіс_63_5,0.88,0.41,67
63,сервіс_63_6,0.93,0.33,61
63,сервіс_63_7,0.89,0.38,70
63,сервіс_63_8,0.85,0.47,72
63,сервіс_63_9,0.88,0.34,94
63,сервіс_63_10,0.97,0.49,98
63,сервіс_63_11,0.86,0.24,93
63,сервіс_63_12,0.99,0.28,52
63,сервіс_63_13,0.88,0.22,60
63,сервіс_63_14,0.9,0.36,59
63,сервіс_63_15,0.91,0.15,93
63,сервіс_63_16,0.98,0.42,50
63,сервіс_63_17,0.96,0.26,81
63,сервіс_63_18,0.97,0.28,54
63,сервіс_63_19,0.91,0.39,51
63,сервіс_63_20,0.86,0.17,81
63,сервіс_63_21,0.96,0.44,78
63,сервіс_63_22,0.86,0.13,83
63,сервіс_63_23,0.87,0.1,98
63,сервіс_63_24,0.96,0.12,98
63,сервіс_63_25,0.91,0.23,77
63,сервіс_63_26,0.97,0.38,86
63,сервіс_63_27,0.85,0.31,80
63,сервіс_63_28,0.97,0.41,99
63,сервіс_63_29,0.93,0.41,87
63,сервіс_63_30,0.87,0.21,69
63,сервіс_63_31,0.86,0.36,57
63,сервіс_63_32,0.91,0.2,79
63,сервіс_63_33,0.93,0.32,66
63,сервіс_63_34,0.88,0.25,91
63,сервіс_63_35,0.92,0.33,56
63,сервіс_63_36,0.91,0.17,92
63,сервіс_63_37,0.95,0.12,57
63,сервіс_63_38,0.93,0.22,62
63,сервіс_63_39,0.95,0.21,97
63,сервіс_63_40,0.87,0.14,54
63,сервіс_63_41,0.89,0.16,97
63,сервіс_63_42,0.97,0.33,61
63,сервіс_63_43,0.97,0.41,74
63,сервіс_63_44,0.91,0.25,55
63,сервіс_63_45,0.87,0.47,54
63,сервіс_63_46,0.99,0.32,80
63,сервіс_63_47,0.86,0.21,73
63,сервіс_63_48,0.88,0.18,98
63,сервіс_63_49,0.87,0.43,77
63,сервіс_63_50,0.88,0.3,99
63,сервіс_63_51,0.95,0.13,60
63,сервіс_63_52,0.87,0.42,74
63,сервіс_63_53,0.98,0.15,77
63,сервіс_63_54,0.89,0.36,61
63,сервіс_63_55,0.94,0.42,53
63,сервіс_63_56,0.89,0.4,72
63,сервіс_63_57,0.9,0.24,64
63,сервіс_63_58,0.87,0.43,77
63,сервіс_63_59,0.91,0.3,62
63,сервіс_63_60,0.93,0.46,99
63,сервіс_63_61,0.89,0.42,89
63,сервіс_63_62,0.93,0.4,66
63,сервіс_63_63,0.89,0.22,84
63,сервіс_63_64,0.88,0.46,51
63,сервіс_63_65,0.94,0.41,69
63,сервіс_63_66,0.96,0.17,69
63,сервіс_63_67,0.87,0.34,83
63,сервіс_63_68,0.9,0.29,54
63,сервіс_63_69,0.91,0.35,64
63,сервіс_63_70,0.85,0.49,52
63,сервіс_63_71,0.94,0.28,89
63,сервіс_63_72,0.93,0.11,61
63,сервіс_63_73,0.86,0.38,73
63,сервіс_63_74,0.92,0.38,57
64,сервіс_64_1,0.96,0.48,73
64,сервіс_64_2,0.99,0.37,57
64,сервіс_64_3,0.86,0.48,63
64,сервіс_64_4,0.91,0.27,84
64,сервіс_64_5,0.95,0.38,53
65,сервіс_65_1,0.87,0.5,99
65,сервіс_65_2,0.92,0.29,85
65,сервіс_65_3,0.96,0.21,58
65,сервіс_65_4,0.95,0.15,95
65,сервіс_65_5,0.89,0.13,74
65,сервіс_65_6,0.93,0.18,58
65,сервіс_65_7,0.87,0.22,83
65,сервіс_65_8,0.96,0.34,91
65,сервіс_65_9,0.98,0.23,66
65,сервіс_65_10,0.9,0.14,82
65,сервіс_65_11,0.88,0.45,57
65,сервіс_65_12,0.99,0.29,51
65,сервіс_65_13,0.98,0.41,98
65,сервіс_65_14,0.95,0.18,65
65,сервіс_65_15,0.99,0.11,89
65,сервіс_65_16,0.85,0.37,61
65,сервіс_65_17,0.87,0.27,97
65,сервіс_65_18,0.93,0.29,100
65,сервіс_65_19,0.93,0.36,70
65,сервіс_65_20,0.97,0.22,76
65,сервіс_65_21,0.95,0.23,72
65,сервіс_65_22,0.89,0.25,56
65,сервіс_65_23,0.89,0.39,73
65,сервіс_65_24,0.87,0.45,71
65,сервіс_65_25,0.93,0.42,59
65,сервіс_65_26,0.86,0.17,75
65,сервіс_65_27,0.9,0.39,97
65,сервіс_65_28,0.85,0.49,74
65,сервіс_65_29,0.91,0.32,59
65,сервіс_65_30,0.94,0.44,66
65,сервіс_65_31,0.95,0.15,87
65,сервіс_65_32,0.85,0.35,87
65,сервіс_65_33,0.89,0.41,75
65,сервіс_65_34,0.87,0.33,78
65,сервіс_65_35,0.92,0.27,73
65,сервіс_65_36,0.94,0.38,77
65,сервіс_65_37,0.88,0.22,71
65,сервіс_65_38,0.88,0.31,81
65,сервіс_65_39,0.95,0.47,67
65,сервіс_65_40,0.96,0.39,60
65,сервіс_65_41,0.85,0.39,79
65,сервіс_65_42,0.86,0.16,91
65,сервіс_65_43,0.86,0.3,80
65,сервіс_65_44,0.92,0.11,70
65,сервіс_65_45,0.94,0.34,87
65,сервіс_65_46,0.93,0.26,72
65,сервіс_65_47,0.9,0.38,93
65,сервіс_65_48,0.94,0.4,69
65,сервіс_65_49,0.86,0.37,69
65,сервіс_65_50,0.98,0.27,88
65,сервіс_65_51,0.96,0.4,85
65,сервіс_65_52,0.87,0.36,61
65,сервіс_65_53,0.97,0.21,75
65,сервіс_65_54,0.93,0.26,63
65,сервіс_65_55,0.97,0.39,85
65,сервіс_65_56,0.99,0.36,97
65,сервіс_65_57,0.9,0.19,52
65,сервіс_65_58,0.91,0.2,72
65,сервіс_65_59,0.93,0.15,52
65,сервіс_65_60,0.9,0.2,72
65,сервіс_65_61,0.94,0.26,57
65,сервіс_65_62,0.94,0.49,66
65,сервіс_65_63,0.88,0.19,88
65,сервіс_65_64,0.94,0.45,97
65,сервіс_65_65,0.94,0.11,77
65,сервіс_65_66,0.9,0.29,98
65,сервіс_65_67,0.92,0.21,70
65,сервіс_65_68,0.89,0.41,60
65,сервіс_65_69,0.9,0.48,78
65,сервіс_65_70,0.93,0.12,91
65,сервіс_65_71,0.95,0.38,54
65,сервіс_65_72,0.89,0.22,98
65,сервіс_65_73,0.92,0.38,89
65,сервіс_65_74,0.85,0.12,58
65,сервіс_65_75,0.97,0.3,99
65,сервіс_65_76,0.94,0.24,93
65,сервіс_65_77,0.97,0.45,82
65,сервіс_65_78,0.96,0.11,97
65,сервіс_65_79,0.97,0.21,82
